Index       TIME            V(BASE_P)          V(EMIT)          V(COLL_P)         V(OUT_P)         I(V_SUPPLY)        I(I_TAIL)    
1434     4.78000000e-09    2.08119968e+00    1.25014568e+00    4.00585776e+00    5.68667471e-03   -1.06584489e-02    1.00000000e-02
1435     4.78333333e-09    2.06686472e+00    1.23630387e+00    4.00299128e+00    2.68073406e-03   -1.04524179e-02    1.00000000e-02
1436     4.78666667e-09    2.05247576e+00    1.22159249e+00    3.99908349e+00   -1.25088396e-03   -1.04208215e-02    1.00000000e-02
1437     4.79000000e-09    2.04352621e+00    1.21162725e+00    3.99543888e+00   -4.79473244e-03   -1.05754955e-02    1.00000000e-02
1438     4.79333333e-09    2.04343612e+00    1.21023389e+00    3.99337989e+00   -6.66276643e-03   -1.08614204e-02    1.00000000e-02
1439     4.79666667e-09    2.05224742e+00    1.21796491e+00    3.99384105e+00   -5.99071646e-03   -1.11721394e-02    1.00000000e-02
1440     4.80000000e-09    2.06660125e+00    1.23186563e+00    3.99680756e+00   -2.87642151e-03   -1.13865741e-02    1.00000000e-02
1441     4.80333333e-09    2.08101527e+00    1.24661048e+00    4.00109440e+00    1.43445438e-03   -1.14185988e-02    1.00000000e-02
1442     4.80666667e-09    2.08998103e+00    1.25656415e+00    4.00487241e+00    5.10349912e-03   -1.12558172e-02    1.00000000e-02
1443     4.81000000e-09    2.09007561e+00    1.25794344e+00    4.00663416e+00    6.66903871e-03   -1.09645104e-02    1.00000000e-02
1444     4.81333333e-09    2.08127040e+00    1.25024177e+00    4.00585557e+00    5.68455482e-03   -1.06586465e-02    1.00000000e-02
1445     4.81666667e-09    2.06693533e+00    1.23639975e+00    4.00299021e+00    2.67979227e-03   -1.04526719e-02    1.00000000e-02
1446     4.82000000e-09    2.05254629e+00    1.22168831e+00    3.99908373e+00   -1.25051172e-03   -1.04210895e-02    1.00000000e-02
1447     4.82333333e-09    2.04359667e+00    1.21172316e+00    3.99544040e+00   -4.79311021e-03   -1.05757324e-02    1.00000000e-02
1448     4.82666667e-09    2.04350651e+00    1.21032996e+00    3.99338238e+00   -6.66024016e-03   -1.08615873e-02    1.00000000e-02
1449     4.83000000e-09    2.05231771e+00    1.21806105e+00    3.99384365e+00   -5.98816237e-03   -1.11722181e-02    1.00000000e-02
1450     4.83333333e-09    2.06667137e+00    1.23196164e+00    3.99680906e+00   -2.87504101e-03   -1.13865821e-02    1.00000000e-02
1451     4.83666667e-09    2.08108518e+00    1.24670619e+00    4.00109399e+00    1.43391300e-03   -1.14185877e-02    1.00000000e-02
1452     4.84000000e-09    2.09005072e+00    1.25665947e+00    4.00487034e+00    5.10134073e-03   -1.12558484e-02    1.00000000e-02
1453     4.84333333e-09    2.09014511e+00    1.25803837e+00    4.00663149e+00    6.66636618e-03   -1.09646230e-02    1.00000000e-02
1454     4.84666667e-09    2.08133975e+00    1.25033638e+00    4.00585341e+00    5.68246641e-03   -1.06588425e-02    1.00000000e-02
1455     4.85000000e-09    2.06700458e+00    1.23649415e+00    4.00298916e+00    2.67886403e-03   -1.04529235e-02    1.00000000e-02
1456     4.85333333e-09    2.05261546e+00    1.22178265e+00    3.99908396e+00   -1.25014519e-03   -1.04213548e-02    1.00000000e-02
1457     4.85666667e-09    2.04366578e+00    1.21181761e+00    3.99544190e+00   -4.79151212e-03   -1.05759670e-02    1.00000000e-02
1458     4.86000000e-09    2.04357555e+00    1.21042456e+00    3.99338484e+00   -6.65775199e-03   -1.08617530e-02    1.00000000e-02
1459     4.86333333e-09    2.05238665e+00    1.21815571e+00    3.99384622e+00   -5.98564731e-03   -1.11722970e-02    1.00000000e-02
1460     4.86666667e-09    2.06674015e+00    1.23205618e+00    3.99681053e+00   -2.87368167e-03   -1.13865912e-02    1.00000000e-02
1461     4.87000000e-09    2.08115375e+00    1.24680044e+00    4.00109359e+00    1.43338024e-03   -1.14185781e-02    1.00000000e-02
1462     4.87333333e-09    2.09011908e+00    1.25675334e+00    4.00486830e+00    5.09921570e-03   -1.12558804e-02    1.00000000e-02
1463     4.87666667e-09    2.09021329e+00    1.25813186e+00    4.00662887e+00    6.66373418e-03   -1.09647351e-02    1.00000000e-02
1464     4.88000000e-09    2.08140779e+00    1.25042955e+00    4.00585128e+00    5.68040892e-03   -1.06590368e-02    1.00000000e-02
1465     4.88333333e-09    2.06707252e+00    1.23658712e+00    4.00298813e+00    2.67794911e-03   -1.04531725e-02    1.00000000e-02
1466     4.88666667e-09    2.05268333e+00    1.22187558e+00    3.99908420e+00   -1.24978424e-03   -1.04216175e-02    1.00000000e-02
1467     4.89000000e-09    2.04373359e+00    1.21191063e+00    3.99544338e+00   -4.78993771e-03   -1.05761994e-02    1.00000000e-02
1468     4.89333333e-09    2.04364330e+00    1.21051773e+00    3.99338726e+00   -6.65530119e-03   -1.08619175e-02    1.00000000e-02
1469     4.89666667e-09    2.05245429e+00    1.21824895e+00    3.99384875e+00   -5.98317055e-03   -1.11723759e-02    1.00000000e-02
1470     4.90000000e-09    2.06680764e+00    1.23214931e+00    3.99681199e+00   -2.87234307e-03   -1.13866015e-02    1.00000000e-02
1471     4.90333333e-09    2.08122105e+00    1.24689329e+00    4.00109320e+00    1.43285591e-03   -1.14185699e-02    1.00000000e-02
1472     4.90666667e-09    2.09018617e+00    1.25684582e+00    4.00486630e+00    5.09712338e-03   -1.12559131e-02    1.00000000e-02
1473     4.91000000e-09    2.09028020e+00    1.25822396e+00    4.00662629e+00    6.66114195e-03   -1.09648468e-02    1.00000000e-02
1474     4.91333333e-09    2.08147457e+00    1.25052134e+00    4.00584918e+00    5.67838178e-03   -1.06592294e-02    1.00000000e-02
1475     4.91666667e-09    2.06713920e+00    1.23667871e+00    4.00298711e+00    2.67704728e-03   -1.04534191e-02    1.00000000e-02
1476     4.92000000e-09    2.05274994e+00    1.22196712e+00    3.99908442e+00   -1.24942876e-03   -1.04218774e-02    1.00000000e-02
1477     4.92333333e-09    2.04380014e+00    1.21200227e+00    3.99544484e+00   -4.78838655e-03   -1.05764295e-02    1.00000000e-02
1478     4.92666667e-09    2.04370980e+00    1.21060952e+00    3.99338965e+00   -6.65288707e-03   -1.08620807e-02    1.00000000e-02
1479     4.93000000e-09    2.05252070e+00    1.21834081e+00    3.99385124e+00   -5.98073135e-03   -1.11724549e-02    1.00000000e-02
1480     4.93333333e-09    2.06687390e+00    1.23224106e+00    3.99681342e+00   -2.87102484e-03   -1.13866129e-02    1.00000000e-02
1481     4.93666667e-09    2.08128711e+00    1.24698476e+00    4.00109281e+00    1.43233985e-03   -1.14185630e-02    1.00000000e-02
1482     4.94000000e-09    2.09025203e+00    1.25693693e+00    4.00486432e+00    5.09506313e-03   -1.12559466e-02    1.00000000e-02
1483     4.94333333e-09    2.09034589e+00    1.25831471e+00    4.00662374e+00    6.65858874e-03   -1.09649580e-02    1.00000000e-02
1484     4.94666667e-09    2.08154013e+00    1.25061179e+00    4.00584712e+00    5.67638445e-03   -1.06594203e-02    1.00000000e-02
1485     4.95000000e-09    2.06720467e+00    1.23676897e+00    4.00298610e+00    2.67615832e-03   -1.04536633e-02    1.00000000e-02
1486     4.95333333e-09    2.05281534e+00    1.22205734e+00    3.99908465e+00   -1.24907865e-03   -1.04221347e-02    1.00000000e-02
1487     4.95666667e-09    2.04386549e+00    1.21209259e+00    3.99544627e+00   -4.78685822e-03   -1.05766575e-02    1.00000000e-02
1488     4.96000000e-09    2.04377509e+00    1.21069999e+00    3.99339200e+00   -6.65050894e-03   -1.08622428e-02    1.00000000e-02
1489     4.96333333e-09    2.05258590e+00    1.21843135e+00    3.99385370e+00   -5.97832902e-03   -1.11725339e-02    1.00000000e-02
1490     4.96666667e-09    2.06693896e+00    1.23233150e+00    3.99681483e+00   -2.86972660e-03   -1.13866253e-02    1.00000000e-02
1491     4.97000000e-09    2.08135198e+00    1.24707493e+00    4.00109242e+00    1.43183188e-03   -1.14185574e-02    1.00000000e-02
1492     4.97333333e-09    2.09031670e+00    1.25702674e+00    4.00486238e+00    5.09303434e-03   -1.12559807e-02    1.00000000e-02
1493     4.97666667e-09    2.09041040e+00    1.25840417e+00    4.00662123e+00    6.65607382e-03   -1.09650687e-02    1.00000000e-02
1494     4.98000000e-09    2.08160452e+00    1.25070096e+00    4.00584508e+00    5.67441638e-03   -1.06596095e-02    1.00000000e-02
1495     4.98333333e-09    2.06726897e+00    1.23685795e+00    4.00298511e+00    2.67528202e-03   -1.04539049e-02    1.00000000e-02
1496     4.98666667e-09    2.05287958e+00    1.22214627e+00    3.99908487e+00   -1.24873379e-03   -1.04223894e-02    1.00000000e-02
1497     4.99000000e-09    2.04392968e+00    1.21218162e+00    3.99544768e+00   -4.78535229e-03   -1.05768832e-02    1.00000000e-02
1498     4.99333333e-09    2.04383923e+00    1.21078918e+00    3.99339431e+00   -6.64816616e-03   -1.08624035e-02    1.00000000e-02
1499     4.99666667e-09    2.05264996e+00    1.21852061e+00    3.99385611e+00   -5.97596286e-03   -1.11726129e-02    1.00000000e-02
1500     5.00000000e-09    2.06700287e+00    1.23242065e+00    3.99681622e+00   -2.86844797e-03   -1.13866386e-02    1.00000000e-02
1501     5.00333333e-09    2.08141571e+00    1.24716382e+00    4.00109205e+00    1.43133184e-03   -1.14185531e-02    1.00000000e-02
1502     5.00666667e-09    2.09038024e+00    1.25711529e+00    4.00486046e+00    5.09103641e-03   -1.12560154e-02    1.00000000e-02
1503     5.01000000e-09    2.09047378e+00    1.25849237e+00    4.00661876e+00    6.65359649e-03   -1.09651788e-02    1.00000000e-02
1504     5.01333333e-09    2.08166778e+00    1.25078887e+00    4.00584308e+00    5.67247706e-03   -1.06597971e-02    1.00000000e-02
1505     5.01666667e-09    2.06733215e+00    1.23694568e+00    4.00298413e+00    2.67441816e-03   -1.04541441e-02    1.00000000e-02
1506     5.02000000e-09    2.05294270e+00    1.22223397e+00    3.99908509e+00   -1.24839409e-03   -1.04226414e-02    1.00000000e-02
1507     5.02333333e-09    2.04399275e+00    1.21226942e+00    3.99544908e+00   -4.78386835e-03   -1.05771067e-02    1.00000000e-02
1508     5.02666667e-09    2.04390225e+00    1.21087713e+00    3.99339659e+00   -6.64585806e-03   -1.08625630e-02    1.00000000e-02
1509     5.03000000e-09    2.05271290e+00    1.21860863e+00    3.99385849e+00   -5.97363221e-03   -1.11726917e-02    1.00000000e-02
1510     5.03333333e-09    2.06706568e+00    1.23250857e+00    3.99681759e+00   -2.86718859e-03   -1.13866528e-02    1.00000000e-02
1511     5.03666667e-09    2.08147834e+00    1.24725148e+00    4.00109168e+00    1.43083957e-03   -1.14185498e-02    1.00000000e-02
1512     5.04000000e-09    2.09044269e+00    1.25720261e+00    4.00485857e+00    5.08906876e-03   -1.12560507e-02    1.00000000e-02
1513     5.04333333e-09    2.09053606e+00    1.25857936e+00    4.00661633e+00    6.65115604e-03   -1.09652884e-02    1.00000000e-02
1514     5.04666667e-09    2.08172995e+00    1.25087557e+00    4.00584110e+00    5.67056597e-03   -1.06599829e-02    1.00000000e-02
1515     5.05000000e-09    2.06739424e+00    1.23703221e+00    4.00298317e+00    2.67356653e-03   -1.04543809e-02    1.00000000e-02
1516     5.05333333e-09    2.05300473e+00    1.22232047e+00    3.99908531e+00   -1.24805943e-03   -1.04228908e-02    1.00000000e-02
1517     5.05666667e-09    2.04405475e+00    1.21235601e+00    3.99545045e+00   -4.78240602e-03   -1.05773279e-02    1.00000000e-02
1518     5.06000000e-09    2.04396420e+00    1.21096388e+00    3.99339884e+00   -6.64358402e-03   -1.08627212e-02    1.00000000e-02
1519     5.06333333e-09    2.05277477e+00    1.21869545e+00    3.99386084e+00   -5.97133640e-03   -1.11727705e-02    1.00000000e-02
1520     5.06666667e-09    2.06712742e+00    1.23259530e+00    3.99681894e+00   -2.86594811e-03   -1.13866679e-02    1.00000000e-02
1521     5.07000000e-09    2.08153991e+00    1.24733796e+00    4.00109132e+00    1.43035491e-03   -1.14185477e-02    1.00000000e-02
1522     5.07333333e-09    2.09050408e+00    1.25728876e+00    4.00485672e+00    5.08713080e-03   -1.12560864e-02    1.00000000e-02
1523     5.07666667e-09    2.09059730e+00    1.25866517e+00    4.00661393e+00    6.64875181e-03   -1.09653973e-02    1.00000000e-02
1524     5.08000000e-09    2.08179107e+00    1.25096112e+00    4.00583916e+00    5.66868262e-03   -1.06601670e-02    1.00000000e-02
1525     5.08333333e-09    2.06745528e+00    1.23711758e+00    4.00298222e+00    2.67272693e-03   -1.04546152e-02    1.00000000e-02
1526     5.08666667e-09    2.05306573e+00    1.22240581e+00    3.99908552e+00   -1.24772974e-03   -1.04231376e-02    1.00000000e-02
1527     5.09000000e-09    2.04411571e+00    1.21244145e+00    3.99545180e+00   -4.78096491e-03   -1.05775470e-02    1.00000000e-02
1528     5.09333333e-09    2.04402512e+00    1.21104947e+00    3.99340105e+00   -6.64134341e-03   -1.08628780e-02    1.00000000e-02
1529     5.09666667e-09    2.05283561e+00    1.21878111e+00    3.99386315e+00   -5.96907481e-03   -1.11728491e-02    1.00000000e-02
1530     5.10000000e-09    2.06718813e+00    1.23268087e+00    3.99682027e+00   -2.86472619e-03   -1.13866838e-02    1.00000000e-02
1531     5.10333333e-09    2.08160045e+00    1.24742329e+00    4.00109096e+00    1.42987772e-03   -1.14185466e-02    1.00000000e-02
1532     5.10666667e-09    2.09056445e+00    1.25737376e+00    4.00485489e+00    5.08522199e-03   -1.12561227e-02    1.00000000e-02
1533     5.11000000e-09    2.09065752e+00    1.25874985e+00    4.00661157e+00    6.64638313e-03   -1.09655057e-02    1.00000000e-02
1534     5.11333333e-09    2.08185119e+00    1.25104553e+00    4.00583724e+00    5.66682653e-03   -1.06603494e-02    1.00000000e-02
1535     5.11666667e-09    2.06751533e+00    1.23720183e+00    4.00298129e+00    2.67189916e-03   -1.04548471e-02    1.00000000e-02
1536     5.12000000e-09    2.05312572e+00    1.22249002e+00    3.99908573e+00   -1.24740490e-03   -1.04233817e-02    1.00000000e-02
1537     5.12333333e-09    2.04417566e+00    1.21252577e+00    3.99545314e+00   -4.77954463e-03   -1.05777638e-02    1.00000000e-02
1538     5.12666667e-09    2.04408503e+00    1.21113394e+00    3.99340324e+00   -6.63913565e-03   -1.08630336e-02    1.00000000e-02
1539     5.13000000e-09    2.05289545e+00    1.21886565e+00    3.99386542e+00   -5.96684681e-03   -1.11729276e-02    1.00000000e-02
1540     5.13333333e-09    2.06724786e+00    1.23276532e+00    3.99682158e+00   -2.86352249e-03   -1.13867004e-02    1.00000000e-02
1541     5.13666667e-09    2.08166001e+00    1.24750750e+00    4.00109060e+00    1.42940784e-03   -1.14185465e-02    1.00000000e-02
1542     5.14000000e-09    2.09062383e+00    1.25745766e+00    4.00485308e+00    5.08334178e-03   -1.12561593e-02    1.00000000e-02
1543     5.14333333e-09    2.09071677e+00    1.25883343e+00    4.00660925e+00    6.64404937e-03   -1.09656134e-02    1.00000000e-02
1544     5.14666667e-09    2.08191033e+00    1.25112885e+00    4.00583535e+00    5.66499721e-03   -1.06605301e-02    1.00000000e-02
1545     5.15000000e-09    2.06757440e+00    1.23728499e+00    4.00298037e+00    2.67108303e-03   -1.04550765e-02    1.00000000e-02
1546     5.15333333e-09    2.05318474e+00    1.22257316e+00    3.99908593e+00   -1.24708483e-03   -1.04236233e-02    1.00000000e-02
1547     5.15666667e-09    2.04423465e+00    1.21260901e+00    3.99545445e+00   -4.77814482e-03   -1.05779784e-02    1.00000000e-02
1548     5.16000000e-09    2.04414399e+00    1.21121732e+00    3.99340539e+00   -6.63696013e-03   -1.08631878e-02    1.00000000e-02
1549     5.16333333e-09    2.05295434e+00    1.21894911e+00    3.99386767e+00   -5.96465178e-03   -1.11730058e-02    1.00000000e-02
1550     5.16666667e-09    2.06730662e+00    1.23284869e+00    3.99682287e+00   -2.86233667e-03   -1.13867177e-02    1.00000000e-02
1551     5.17000000e-09    2.08171862e+00    1.24759064e+00    4.00109026e+00    1.42894513e-03   -1.14185473e-02    1.00000000e-02
1552     5.17333333e-09    2.09068228e+00    1.25754049e+00    4.00485131e+00    5.08148965e-03   -1.12561964e-02    1.00000000e-02
1553     5.17666667e-09    2.09077507e+00    1.25891595e+00    4.00660696e+00    6.64174988e-03   -1.09657204e-02    1.00000000e-02
1554     5.18000000e-09    2.08196853e+00    1.25121112e+00    4.00583348e+00    5.66319419e-03   -1.06607091e-02    1.00000000e-02
1555     5.18333333e-09    2.06763253e+00    1.23736710e+00    4.00297946e+00    2.67027834e-03   -1.04553036e-02    1.00000000e-02
1556     5.18666667e-09    2.05324283e+00    1.22265525e+00    3.99908614e+00   -1.24676943e-03   -1.04238623e-02    1.00000000e-02
1557     5.19000000e-09    2.04429271e+00    1.21269120e+00    3.99545575e+00   -4.77676511e-03   -1.05781909e-02    1.00000000e-02
1558     5.19333333e-09    2.04420201e+00    1.21129965e+00    3.99340750e+00   -6.63481629e-03   -1.08633407e-02    1.00000000e-02
1559     5.19666667e-09    2.05301230e+00    1.21903151e+00    3.99386988e+00   -5.96248914e-03   -1.11730838e-02    1.00000000e-02
1560     5.20000000e-09    2.06736447e+00    1.23293102e+00    3.99682414e+00   -2.86116843e-03   -1.13867356e-02    1.00000000e-02
1561     5.20333333e-09    2.08177631e+00    1.24767274e+00    4.00108992e+00    1.42848945e-03   -1.14185491e-02    1.00000000e-02
1562     5.20666667e-09    2.09073981e+00    1.25762229e+00    4.00484956e+00    5.07966507e-03   -1.12562338e-02    1.00000000e-02
1563     5.21000000e-09    2.09083247e+00    1.25899745e+00    4.00660470e+00    6.63948407e-03   -1.09658268e-02    1.00000000e-02
1564     5.21333333e-09    2.08202583e+00    1.25129236e+00    4.00583165e+00    5.66141704e-03   -1.06608863e-02    1.00000000e-02
1565     5.21666667e-09    2.06768976e+00    1.23744819e+00    4.00297856e+00    2.66948491e-03   -1.04555282e-02    1.00000000e-02
1566     5.22000000e-09    2.05330002e+00    1.22273632e+00    3.99908634e+00   -1.24645862e-03   -1.04240987e-02    1.00000000e-02
1567     5.22333333e-09    2.04434987e+00    1.21277237e+00    3.99545703e+00   -4.77540516e-03   -1.05784011e-02    1.00000000e-02
1568     5.22666667e-09    2.04425914e+00    1.21138097e+00    3.99340959e+00   -6.63270357e-03   -1.08634922e-02    1.00000000e-02
