Index       TIME             V(BASE)           V(COLL)           V(OUT)          I(V_SUPPLY)   
278      9.26666667e-10    2.05245545e+00    4.00607857e+00    5.23324769e-03   -2.55043480e-02
279      9.30000000e-10    2.06123545e+00    4.00040782e+00   -5.92204139e-04   -2.53944856e-02
280      9.33333333e-10    2.07525080e+00    3.99457080e+00   -6.20272645e-03   -2.54753723e-02
281      9.36666667e-10    2.08914893e+00    3.99078596e+00   -9.46529565e-03   -2.57166467e-02
282      9.40000000e-10    2.09762243e+00    3.99051721e+00   -9.11471716e-03   -2.60265659e-02
283      9.43333333e-10    2.09743488e+00    3.99389023e+00   -5.26245250e-03   -2.62864795e-02
284      9.46666667e-10    2.08865699e+00    3.99961265e+00    6.14882755e-04   -2.63965204e-02
285      9.50000000e-10    2.07464111e+00    4.00547251e+00    6.24604297e-03   -2.63145710e-02
286      9.53333333e-10    2.06074166e+00    4.00921979e+00    9.46947736e-03   -2.60724793e-02
287      9.56666667e-10    2.05226895e+00    4.00944251e+00    9.07407615e-03   -2.57631356e-02
288      9.60000000e-10    2.05245940e+00    4.00607859e+00    5.23324447e-03   -2.55044126e-02
289      9.63333333e-10    2.06123936e+00    4.00040783e+00   -5.92210374e-04   -2.53945496e-02
290      9.66666667e-10    2.07525467e+00    3.99457081e+00   -6.20273321e-03   -2.54754358e-02
291      9.70000000e-10    2.08915276e+00    3.99078597e+00   -9.46530294e-03   -2.57167097e-02
292      9.73333333e-10    2.09762623e+00    3.99051722e+00   -9.11472221e-03   -2.60266285e-02
293      9.76666667e-10    2.09743864e+00    3.99389025e+00   -5.26245562e-03   -2.62865415e-02
294      9.80000000e-10    2.08866072e+00    3.99961267e+00    6.14883046e-04   -2.63965818e-02
295      9.83333333e-10    2.07464480e+00    4.00547253e+00    6.24604419e-03   -2.63146318e-02
296      9.86666667e-10    2.06074532e+00    4.00921981e+00    9.46947892e-03   -2.60725394e-02
297      9.90000000e-10    2.05227257e+00    4.00944253e+00    9.07407515e-03   -2.57631949e-02
298      9.93333333e-10    2.05246299e+00    4.00607860e+00    5.23324151e-03   -2.55044714e-02
299      9.96666667e-10    2.06124291e+00    4.00040785e+00   -5.92216029e-04   -2.53946079e-02
300      1.00000000e-09    2.07525820e+00    3.99457082e+00   -6.20273939e-03   -2.54754936e-02
301      1.00333333e-09    2.08915626e+00    3.99078599e+00   -9.46530955e-03   -2.57167672e-02
302      1.00666667e-09    2.09762969e+00    3.99051723e+00   -9.11472683e-03   -2.60266854e-02
303      1.01000000e-09    2.09744207e+00    3.99389026e+00   -5.26245844e-03   -2.62865980e-02
304      1.01333333e-09    2.08866412e+00    3.99961269e+00    6.14883290e-04   -2.63966378e-02
305      1.01666667e-09    2.07464817e+00    4.00547255e+00    6.24604532e-03   -2.63146871e-02
306      1.02000000e-09    2.06074865e+00    4.00921983e+00    9.46948033e-03   -2.60725940e-02
307      1.02333333e-09    2.05227588e+00    4.00944254e+00    9.07407427e-03   -2.57632490e-02
308      1.02666667e-09    2.05246626e+00    4.00607862e+00    5.23323880e-03   -2.55045249e-02
309      1.03000000e-09    2.06124615e+00    4.00040786e+00   -5.92221159e-04   -2.53946609e-02
310      1.03333333e-09    2.07526141e+00    3.99457084e+00   -6.20274504e-03   -2.54755463e-02
311      1.03666667e-09    2.08915944e+00    3.99078600e+00   -9.46531556e-03   -2.57168194e-02
312      1.04000000e-09    2.09763284e+00    3.99051725e+00   -9.11473105e-03   -2.60267373e-02
313      1.04333333e-09    2.09744519e+00    3.99389028e+00   -5.26246099e-03   -2.62866494e-02
314      1.04666667e-09    2.08866721e+00    3.99961270e+00    6.14883495e-04   -2.63966887e-02
315      1.05000000e-09    2.07465123e+00    4.00547256e+00    6.24604637e-03   -2.63147374e-02
316      1.05333333e-09    2.06075169e+00    4.00921985e+00    9.46948159e-03   -2.60726438e-02
317      1.05666667e-09    2.05227888e+00    4.00944256e+00    9.07407348e-03   -2.57632982e-02
318      1.06000000e-09    2.05246924e+00    4.00607863e+00    5.23323631e-03   -2.55045736e-02
319      1.06333333e-09    2.06124910e+00    4.00040787e+00   -5.92225814e-04   -2.53947092e-02
320      1.06666667e-09    2.07526433e+00    3.99457085e+00   -6.20275020e-03   -2.54755942e-02
321      1.07000000e-09    2.08916233e+00    3.99078601e+00   -9.46532101e-03   -2.57168670e-02
322      1.07333333e-09    2.09763571e+00    3.99051726e+00   -9.11473492e-03   -2.60267845e-02
323      1.07666667e-09    2.09744804e+00    3.99389029e+00   -5.26246329e-03   -2.62866962e-02
324      1.08000000e-09    2.08867002e+00    3.99961272e+00    6.14883667e-04   -2.63967350e-02
325      1.08333333e-09    2.07465402e+00    4.00547258e+00    6.24604735e-03   -2.63147833e-02
326      1.08666667e-09    2.06075445e+00    4.00921987e+00    9.46948272e-03   -2.60726891e-02
327      1.09000000e-09    2.05228162e+00    4.00944257e+00    9.07407277e-03   -2.57633430e-02
328      1.09333333e-09    2.05247195e+00    4.00607865e+00    5.23323403e-03   -2.55046179e-02
329      1.09666667e-09    2.06125179e+00    4.00040788e+00   -5.92230038e-04   -2.53947532e-02
330      1.10000000e-09    2.07526699e+00    3.99457086e+00   -6.20275492e-03   -2.54756378e-02
331      1.10333333e-09    2.08916497e+00    3.99078602e+00   -9.46532596e-03   -2.57169103e-02
332      1.10666667e-09    2.09763832e+00    3.99051727e+00   -9.11473845e-03   -2.60268275e-02
333      1.11000000e-09    2.09745062e+00    3.99389030e+00   -5.26246537e-03   -2.62867389e-02
334      1.11333333e-09    2.08867259e+00    3.99961273e+00    6.14883810e-04   -2.63967772e-02
335      1.11666667e-09    2.07465656e+00    4.00547259e+00    6.24604825e-03   -2.63148250e-02
336      1.12000000e-09    2.06075696e+00    4.00921988e+00    9.46948374e-03   -2.60727303e-02
337      1.12333333e-09    2.05228411e+00    4.00944259e+00    9.07407215e-03   -2.57633838e-02
338      1.12666667e-09    2.05247442e+00    4.00607866e+00    5.23323193e-03   -2.55046583e-02
339      1.13000000e-09    2.06125423e+00    4.00040789e+00   -5.92233870e-04   -2.53947932e-02
340      1.13333333e-09    2.07526941e+00    3.99457087e+00   -6.20275924e-03   -2.54756775e-02
341      1.13666667e-09    2.08916737e+00    3.99078603e+00   -9.46533046e-03   -2.57169497e-02
342      1.14000000e-09    2.09764070e+00    3.99051728e+00   -9.11474168e-03   -2.60268666e-02
343      1.14333333e-09    2.09745298e+00    3.99389031e+00   -5.26246726e-03   -2.62867777e-02
344      1.14666667e-09    2.08867492e+00    3.99961274e+00    6.14883929e-04   -2.63968156e-02
345      1.15000000e-09    2.07465887e+00    4.00547261e+00    6.24604909e-03   -2.63148630e-02
346      1.15333333e-09    2.06075925e+00    4.00921989e+00    9.46948466e-03   -2.60727679e-02
347      1.15666667e-09    2.05228638e+00    4.00944260e+00    9.07407160e-03   -2.57634209e-02
348      1.16000000e-09    2.05247667e+00    4.00607867e+00    5.23323002e-03   -2.55046950e-02
349      1.16333333e-09    2.06125646e+00    4.00040790e+00   -5.92237349e-04   -2.53948296e-02
350      1.16666667e-09    2.07527162e+00    3.99457087e+00   -6.20276318e-03   -2.54757136e-02
351      1.17000000e-09    2.08916955e+00    3.99078603e+00   -9.46533454e-03   -2.57169856e-02
352      1.17333333e-09    2.09764286e+00    3.99051729e+00   -9.11474464e-03   -2.60269022e-02
353      1.17666667e-09    2.09745512e+00    3.99389032e+00   -5.26246896e-03   -2.62868130e-02
354      1.18000000e-09    2.08867705e+00    3.99961276e+00    6.14884028e-04   -2.63968506e-02
355      1.18333333e-09    2.07466098e+00    4.00547262e+00    6.24604986e-03   -2.63148976e-02
356      1.18666667e-09    2.06076134e+00    4.00921991e+00    9.46948549e-03   -2.60728020e-02
357      1.19000000e-09    2.05228844e+00    4.00944261e+00    9.07407110e-03   -2.57634547e-02
358      1.19333333e-09    2.05247871e+00    4.00607868e+00    5.23322826e-03   -2.55047285e-02
359      1.19666667e-09    2.06125849e+00    4.00040791e+00   -5.92240507e-04   -2.53948627e-02
360      1.20000000e-09    2.07527363e+00    3.99457088e+00   -6.20276678e-03   -2.54757465e-02
361      1.20333333e-09    2.08917154e+00    3.99078604e+00   -9.46533825e-03   -2.57170183e-02
362      1.20666667e-09    2.09764483e+00    3.99051730e+00   -9.11474734e-03   -2.60269347e-02
363      1.21000000e-09    2.09745707e+00    3.99389033e+00   -5.26247051e-03   -2.62868451e-02
364      1.21333333e-09    2.08867898e+00    3.99961277e+00    6.14884109e-04   -2.63968824e-02
365      1.21666667e-09    2.07466289e+00    4.00547263e+00    6.24605058e-03   -2.63149290e-02
366      1.22000000e-09    2.06076324e+00    4.00921992e+00    9.46948623e-03   -2.60728331e-02
367      1.22333333e-09    2.05229032e+00    4.00944262e+00    9.07407067e-03   -2.57634854e-02
368      1.22666667e-09    2.05248057e+00    4.00607869e+00    5.23322665e-03   -2.55047589e-02
369      1.23000000e-09    2.06126033e+00    4.00040792e+00   -5.92243373e-04   -2.53948929e-02
370      1.23333333e-09    2.07527545e+00    3.99457089e+00   -6.20277007e-03   -2.54757765e-02
371      1.23666667e-09    2.08917335e+00    3.99078605e+00   -9.46534162e-03   -2.57170480e-02
372      1.24000000e-09    2.09764663e+00    3.99051730e+00   -9.11474981e-03   -2.60269642e-02
373      1.24333333e-09    2.09745885e+00    3.99389034e+00   -5.26247190e-03   -2.62868744e-02
374      1.24666667e-09    2.08868074e+00    3.99961278e+00    6.14884176e-04   -2.63969114e-02
375      1.25000000e-09    2.07466464e+00    4.00547264e+00    6.24605124e-03   -2.63149577e-02
376      1.25333333e-09    2.06076496e+00    4.00921993e+00    9.46948690e-03   -2.60728615e-02
377      1.25666667e-09    2.05229204e+00    4.00944263e+00    9.07407028e-03   -2.57635134e-02
378      1.26000000e-09    2.05248227e+00    4.00607869e+00    5.23322518e-03   -2.55047866e-02
379      1.26333333e-09    2.06126201e+00    4.00040792e+00   -5.92245976e-04   -2.53949204e-02
380      1.26666667e-09    2.07527712e+00    3.99457089e+00   -6.20277308e-03   -2.54758037e-02
381      1.27000000e-09    2.08917500e+00    3.99078605e+00   -9.46534469e-03   -2.57170750e-02
382      1.27333333e-09    2.09764826e+00    3.99051731e+00   -9.11475207e-03   -2.60269910e-02
383      1.27666667e-09    2.09746047e+00    3.99389035e+00   -5.26247316e-03   -2.62869010e-02
384      1.28000000e-09    2.08868234e+00    3.99961278e+00    6.14884230e-04   -2.63969378e-02
385      1.28333333e-09    2.07466623e+00    4.00547265e+00    6.24605185e-03   -2.63149837e-02
386      1.28666667e-09    2.06076654e+00    4.00921994e+00    9.46948751e-03   -2.60728872e-02
387      1.29000000e-09    2.05229359e+00    4.00944264e+00    9.07406993e-03   -2.57635389e-02
388      1.29333333e-09    2.05248381e+00    4.00607870e+00    5.23322383e-03   -2.55048118e-02
389      1.29666667e-09    2.06126354e+00    4.00040793e+00   -5.92248338e-04   -2.53949454e-02
390      1.30000000e-09    2.07527863e+00    3.99457090e+00   -6.20277583e-03   -2.54758286e-02
391      1.30333333e-09    2.08917650e+00    3.99078606e+00   -9.46534747e-03   -2.57170997e-02
392      1.30666667e-09    2.09764975e+00    3.99051731e+00   -9.11475413e-03   -2.60270155e-02
393      1.31000000e-09    2.09746194e+00    3.99389035e+00   -5.26247431e-03   -2.62869252e-02
394      1.31333333e-09    2.08868380e+00    3.99961279e+00    6.14884274e-04   -2.63969618e-02
395      1.31666667e-09    2.07466767e+00    4.00547266e+00    6.24605242e-03   -2.63150075e-02
396      1.32000000e-09    2.06076797e+00    4.00921995e+00    9.46948805e-03   -2.60729107e-02
397      1.32333333e-09    2.05229501e+00    4.00944265e+00    9.07406963e-03   -2.57635621e-02
398      1.32666667e-09    2.05248522e+00    4.00607871e+00    5.23322259e-03   -2.55048348e-02
399      1.33000000e-09    2.06126493e+00    4.00040793e+00   -5.92250484e-04   -2.53949681e-02
400      1.33333333e-09    2.07528001e+00    3.99457091e+00   -6.20277834e-03   -2.54758511e-02
401      1.33666667e-09    2.08917786e+00    3.99078606e+00   -9.46535000e-03   -2.57171221e-02
402      1.34000000e-09    2.09765110e+00    3.99051732e+00   -9.11475602e-03   -2.60270377e-02
403      1.34333333e-09    2.09746328e+00    3.99389036e+00   -5.26247534e-03   -2.62869473e-02
404      1.34666667e-09    2.08868513e+00    3.99961280e+00    6.14884309e-04   -2.63969836e-02
405      1.35000000e-09    2.07466899e+00    4.00547267e+00    6.24605294e-03   -2.63150291e-02
406      1.35333333e-09    2.06076927e+00    4.00921995e+00    9.46948855e-03   -2.60729320e-02
407      1.35666667e-09    2.05229630e+00    4.00944265e+00    9.07406935e-03   -2.57635832e-02
408      1.36000000e-09    2.05248650e+00    4.00607871e+00    5.23322146e-03   -2.55048557e-02
409      1.36333333e-09    2.06126620e+00    4.00040794e+00   -5.92252431e-04   -2.53949889e-02
410      1.36666667e-09    2.07528126e+00    3.99457091e+00   -6.20278063e-03   -2.54758717e-02
411      1.37000000e-09    2.08917911e+00    3.99078607e+00   -9.46535230e-03   -2.57171425e-02
412      1.37333333e-09    2.09765233e+00    3.99051732e+00   -9.11475775e-03   -2.60270580e-02
413      1.37666667e-09    2.09746450e+00    3.99389037e+00   -5.26247628e-03   -2.62869674e-02
414      1.38000000e-09    2.08868634e+00    3.99961281e+00    6.14884337e-04   -2.63970035e-02
415      1.38333333e-09    2.07467018e+00    4.00547267e+00    6.24605343e-03   -2.63150487e-02
416      1.38666667e-09    2.06077046e+00    4.00921996e+00    9.46948899e-03   -2.60729514e-02
417      1.39000000e-09    2.05229748e+00    4.00944266e+00    9.07406911e-03   -2.57636024e-02
418      1.39333333e-09    2.05248766e+00    4.00607872e+00    5.23322042e-03   -2.55048747e-02
419      1.39666667e-09    2.06126735e+00    4.00040794e+00   -5.92254200e-04   -2.53950077e-02
420      1.40000000e-09    2.07528241e+00    3.99457091e+00   -6.20278273e-03   -2.54758904e-02
421      1.40333333e-09    2.08918024e+00    3.99078607e+00   -9.46535439e-03   -2.57171610e-02
422      1.40666667e-09    2.09765345e+00    3.99051733e+00   -9.11475932e-03   -2.60270764e-02
423      1.41000000e-09    2.09746561e+00    3.99389037e+00   -5.26247712e-03   -2.62869856e-02
424      1.41333333e-09    2.08868744e+00    3.99961281e+00    6.14884358e-04   -2.63970216e-02
425      1.41666667e-09    2.07467127e+00    4.00547268e+00    6.24605387e-03   -2.63150666e-02
426      1.42000000e-09    2.06077154e+00    4.00921997e+00    9.46948939e-03   -2.60729691e-02
427      1.42333333e-09    2.05229855e+00    4.00944266e+00    9.07406890e-03   -2.57636199e-02
428      1.42666667e-09    2.05248872e+00    4.00607872e+00    5.23321947e-03   -2.55048920e-02
429      1.43000000e-09    2.06126840e+00    4.00040795e+00   -5.92255807e-04   -2.53950248e-02
430      1.43333333e-09    2.07528345e+00    3.99457092e+00   -6.20278464e-03   -2.54759074e-02
431      1.43666667e-09    2.08918127e+00    3.99078608e+00   -9.46535628e-03   -2.57171779e-02
432      1.44000000e-09    2.09765447e+00    3.99051733e+00   -9.11476076e-03   -2.60270932e-02
433      1.44333333e-09    2.09746662e+00    3.99389037e+00   -5.26247789e-03   -2.62870023e-02
434      1.44666667e-09    2.08868844e+00    3.99961282e+00    6.14884374e-04   -2.63970380e-02
435      1.45000000e-09    2.07467227e+00    4.00547269e+00    6.24605429e-03   -2.63150829e-02
436      1.45333333e-09    2.06077252e+00    4.00921997e+00    9.46948976e-03   -2.60729852e-02
437      1.45666667e-09    2.05229952e+00    4.00944267e+00    9.07406871e-03   -2.57636358e-02
438      1.46000000e-09    2.05248968e+00    4.00607873e+00    5.23321860e-03   -2.55049077e-02
439      1.46333333e-09    2.06126935e+00    4.00040795e+00   -5.92257265e-04   -2.53950404e-02
440      1.46666667e-09    2.07528439e+00    3.99457092e+00   -6.20278640e-03   -2.54759229e-02
441      1.47000000e-09    2.08918220e+00    3.99078608e+00   -9.46535801e-03   -2.57171933e-02
442      1.47333333e-09    2.09765540e+00    3.99051734e+00   -9.11476208e-03   -2.60271084e-02
443      1.47666667e-09    2.09746754e+00    3.99389038e+00   -5.26247859e-03   -2.62870174e-02
444      1.48000000e-09    2.08868935e+00    3.99961282e+00    6.14884386e-04   -2.63970530e-02
445      1.48333333e-09    2.07467317e+00    4.00547269e+00    6.24605467e-03   -2.63150977e-02
446      1.48666667e-09    2.06077342e+00    4.00921998e+00    9.46949008e-03   -2.60729998e-02
447      1.49000000e-09    2.05230041e+00    4.00944267e+00    9.07406855e-03   -2.57636502e-02
448      1.49333333e-09    2.05249056e+00    4.00607873e+00    5.23321780e-03   -2.55049221e-02
449      1.49666667e-09    2.06127022e+00    4.00040796e+00   -5.92258590e-04   -2.53950546e-02
450      1.50000000e-09    2.07528525e+00    3.99457092e+00   -6.20278800e-03   -2.54759370e-02
451      1.50333333e-09    2.08918306e+00    3.99078608e+00   -9.46535958e-03   -2.57172073e-02
452      1.50666667e-09    2.09765625e+00    3.99051734e+00   -9.11476329e-03   -2.60271223e-02
453      1.51000000e-09    2.09746838e+00    3.99389038e+00   -5.26247921e-03   -2.62870311e-02
454      1.51333333e-09    2.08869018e+00    3.99961283e+00    6.14884394e-04   -2.63970666e-02
455      1.51666667e-09    2.07467399e+00    4.00547270e+00    6.24605502e-03   -2.63151111e-02
456      1.52000000e-09    2.06077423e+00    4.00921998e+00    9.46949038e-03   -2.60730131e-02
457      1.52333333e-09    2.05230121e+00    4.00944268e+00    9.07406840e-03   -2.57636634e-02
458      1.52666667e-09    2.05249136e+00    4.00607874e+00    5.23321707e-03   -2.55049351e-02
459      1.53000000e-09    2.06127102e+00    4.00040796e+00   -5.92259793e-04   -2.53950676e-02
460      1.53333333e-09    2.07528604e+00    3.99457093e+00   -6.20278946e-03   -2.54759498e-02
461      1.53666667e-09    2.08918383e+00    3.99078608e+00   -9.46536100e-03   -2.57172200e-02
462      1.54000000e-09    2.09765702e+00    3.99051734e+00   -9.11476439e-03   -2.60271349e-02
463      1.54333333e-09    2.09746914e+00    3.99389039e+00   -5.26247978e-03   -2.62870437e-02
464      1.54666667e-09    2.08869094e+00    3.99961283e+00    6.14884399e-04   -2.63970790e-02
465      1.55000000e-09    2.07467474e+00    4.00547270e+00    6.24605535e-03   -2.63151234e-02
466      1.55333333e-09    2.06077497e+00    4.00921999e+00    9.46949065e-03   -2.60730253e-02
467      1.55666667e-09    2.05230195e+00    4.00944268e+00    9.07406828e-03   -2.57636754e-02
