Index       TIME             V(BASE)           V(COLL)           V(OUT)          I(V_SUPPLY)   
281      8.47911458e-10   -5.39766449e+00    1.15739244e+01    2.85959099e+00   -2.57567994e+00
282      8.48015625e-10   -5.39197268e+00    1.15946531e+01    2.87434685e+00   -2.57402964e+00
283      8.48041667e-10   -5.39009347e+00    1.15976881e+01    2.87588398e+00   -2.57361357e+00
284      8.48093750e-10   -5.38594546e+00    1.16026594e+01    2.87785858e+00   -2.57278015e+00
285      8.48197917e-10   -5.37745623e+00    1.16057482e+01    2.87495487e+00   -2.57110910e+00
286      8.48223958e-10   -5.37554905e+00    1.16048610e+01    2.87257158e+00   -2.57069117e+00
287      8.48276042e-10   -5.37155554e+00    1.16023196e+01    2.86704077e+00   -2.56985597e+00
288      8.48380208e-10   -5.36414009e+00    1.15923152e+01    2.85107997e+00   -2.56819210e+00
289      8.48406250e-10   -5.36258480e+00    1.15886212e+01    2.84590372e+00   -2.56777839e+00
290      8.48458333e-10   -5.35927278e+00    1.15807566e+01    2.83508031e+00   -2.56695303e+00
291      8.48562500e-10   -5.35294339e+00    1.15617473e+01    2.81019047e+00   -2.56531631e+00
292      8.48588542e-10   -5.35156059e+00    1.15561867e+01    2.80316989e+00   -2.56491106e+00
293      8.48640625e-10   -5.34850795e+00    1.15448200e+01    2.78889067e+00   -2.56410350e+00
294      8.48744792e-10   -5.34216733e+00    1.15200924e+01    2.75838467e+00   -2.56250719e+00
295      8.48770833e-10   -5.34064698e+00    1.15133993e+01    2.75025913e+00   -2.56211308e+00
296      8.48822917e-10   -5.33722991e+00    1.14999427e+01    2.73394619e+00   -2.56132835e+00
297      8.48927083e-10   -5.32964821e+00    1.14720021e+01    2.70034489e+00   -2.55978047e+00
298      8.48953125e-10   -5.32769581e+00    1.14647272e+01    2.69166803e+00   -2.55939903e+00
299      8.49005208e-10   -5.32333972e+00    1.14502361e+01    2.67438209e+00   -2.55863992e+00
300      8.49109375e-10   -5.31346273e+00    1.14209347e+01    2.63954537e+00   -2.55714452e+00
301      8.49135417e-10   -5.31084010e+00    1.14134807e+01    2.63072121e+00   -2.55677643e+00
302      8.49187500e-10   -5.30508624e+00    1.13987246e+01    2.61323390e+00   -2.55604408e+00
303      8.49291667e-10   -5.29210033e+00    1.13694008e+01    2.57850205e+00   -2.55460235e+00
304      8.49317708e-10   -5.28862942e+00    1.13620558e+01    2.56981865e+00   -2.55424765e+00
305      8.49369792e-10   -5.28113778e+00    1.13475834e+01    2.55267822e+00   -2.55354201e+00
306      8.49473958e-10   -5.26445483e+00    1.13191807e+01    2.51899256e+00   -2.55215307e+00
307      8.49500000e-10   -5.26001048e+00    1.13121451e+01    2.51064935e+00   -2.55181137e+00
308      8.49552083e-10   -5.25054417e+00    1.12983359e+01    2.49423341e+00   -2.55113156e+00
309      8.49656250e-10   -5.22976664e+00    1.12714962e+01    2.46223075e+00   -2.54979310e+00
310      8.49682292e-10   -5.22426744e+00    1.12649033e+01    2.45435951e+00   -2.54946370e+00
311      8.49734375e-10   -5.21267457e+00    1.12520078e+01    2.43891538e+00   -2.54880825e+00
312      8.49838542e-10   -5.18756073e+00    1.12271419e+01    2.40899958e+00   -2.54751703e+00
313      8.49864583e-10   -5.18096085e+00    1.12210734e+01    2.40168024e+00   -2.54719904e+00
314      8.49916667e-10   -5.16715868e+00    1.12092427e+01    2.38735523e+00   -2.54656615e+00
315      8.50020833e-10   -5.13759358e+00    1.11865832e+01    2.35975084e+00   -2.54531832e+00
316      8.50046875e-10   -5.12987620e+00    1.11810811e+01    2.35302325e+00   -2.54501075e+00
317      8.50098958e-10   -5.11383837e+00    1.11703894e+01    2.33988732e+00   -2.54439839e+00
318      8.50203125e-10   -5.07981088e+00    1.11500303e+01    2.31467969e+00   -2.54318983e+00
319      8.50229167e-10   -5.07098306e+00    1.11451054e+01    2.30855245e+00   -2.54289163e+00
320      8.50281250e-10   -5.05272975e+00    1.11355667e+01    2.29661519e+00   -2.54229770e+00
321      8.50385417e-10   -5.01431488e+00    1.11174929e+01    2.27378054e+00   -2.54112424e+00
322      8.50411458e-10   -5.00440358e+00    1.11131314e+01    2.26823768e+00   -2.54083436e+00
323      8.50463542e-10   -4.98399385e+00    1.11047119e+01    2.25746108e+00   -2.54025679e+00
324      8.50567708e-10   -4.94133900e+00    1.10888218e+01    2.23688929e+00   -2.53911433e+00
325      8.50593750e-10   -4.93038807e+00    1.10849902e+01    2.23189526e+00   -2.53883178e+00
326      8.50645833e-10   -4.90791392e+00    1.10776182e+01    2.22220344e+00   -2.53826860e+00
327      8.50750000e-10   -4.86122815e+00    1.10637405e+01    2.20371540e+00   -2.53715331e+00
328      8.50776042e-10   -4.84929582e+00    1.10603895e+01    2.19921903e+00   -2.53687717e+00
329      8.50828125e-10   -4.82487745e+00    1.10539625e+01    2.19050570e+00   -2.53632655e+00
330      8.50932292e-10   -4.77442268e+00    1.10418699e+01    2.17386685e+00   -2.53523497e+00
331      8.50958333e-10   -4.76157957e+00    1.10389375e+01    2.16980432e+00   -2.53496442e+00
332      8.51010417e-10   -4.73536141e+00    1.10333280e+01    2.16193876e+00   -2.53442477e+00
333      8.51114583e-10   -4.68144492e+00    1.10227476e+01    2.14686997e+00   -2.53335389e+00
334      8.51140625e-10   -4.66777222e+00    1.10201612e+01    2.14316736e+00   -2.53308823e+00
335      8.51192708e-10   -4.63991936e+00    1.10152218e+01    2.13599924e+00   -2.53255818e+00
336      8.51296875e-10   -4.58288683e+00    1.10058441e+01    2.12218596e+00   -2.53150554e+00
337      8.51322917e-10   -4.56847460e+00    1.10035231e+01    2.11876140e+00   -2.53124421e+00
338      8.51375000e-10   -4.53916937e+00    1.09990904e+01    2.11212509e+00   -2.53072269e+00
339      8.51479167e-10   -4.47939790e+00    1.09905777e+01    2.09922556e+00   -2.52968641e+00
340      8.51505208e-10   -4.46434327e+00    1.09884350e+01    2.09599125e+00   -2.52942900e+00
341      8.51557292e-10   -4.43378164e+00    1.09843336e+01    2.08970978e+00   -2.52891526e+00
342      8.51661458e-10   -4.37167237e+00    1.09763275e+01    2.07736300e+00   -2.52789408e+00
343      8.51687500e-10   -4.35607766e+00    1.09742720e+01    2.07422716e+00   -2.52764036e+00
344      8.51739583e-10   -4.32446536e+00    1.09703186e+01    2.06811623e+00   -2.52713396e+00
345      8.51843750e-10   -4.26043529e+00    1.09624483e+01    2.05595006e+00   -2.52612731e+00
346      8.51869792e-10   -4.24440584e+00    1.09603864e+01    2.05281902e+00   -2.52587721e+00
347      8.51921875e-10   -4.21195400e+00    1.09563937e+01    2.04669117e+00   -2.52537805e+00
348      8.52026042e-10   -4.14642697e+00    1.09482845e+01    2.03433089e+00   -2.52438603e+00
349      8.52052083e-10   -4.13006880e+00    1.09461228e+01    2.03111131e+00   -2.52413964e+00
350      8.52104167e-10   -4.09698922e+00    1.09419043e+01    2.02478035e+00   -2.52364797e+00
351      8.52208333e-10   -4.03038602e+00    1.09331866e+01    2.01185779e+00   -2.52267136e+00
352      8.52234375e-10   -4.01380329e+00    1.09308338e+01    2.00845898e+00   -2.52242896e+00
353      8.52286458e-10   -3.98030331e+00    1.09262082e+01    2.00174471e+00   -2.52194535e+00
354      8.52390625e-10   -3.91303136e+00    1.09165272e+01    1.98790781e+00   -2.52098559e+00
355      8.52416667e-10   -3.89632377e+00    1.09138970e+01    1.98424412e+00   -2.52074760e+00
356      8.52468750e-10   -3.86260105e+00    1.09086931e+01    1.97697716e+00   -2.52027297e+00
357      8.52572917e-10   -3.79504402e+00    1.08977185e+01    1.96189954e+00   -2.51933213e+00
358      8.52598958e-10   -3.77830425e+00    1.08947315e+01    1.95789277e+00   -2.51909912e+00
359      8.52651042e-10   -3.74454174e+00    1.08887933e+01    1.94991922e+00   -2.51863466e+00
360      8.52755208e-10   -3.67704986e+00    1.08762284e+01    1.93330934e+00   -2.51771538e+00
361      8.52781250e-10   -3.66036127e+00    1.08728146e+01    1.92889091e+00   -2.51748809e+00
362      8.52833333e-10   -3.62672265e+00    1.08660051e+01    1.92007674e+00   -2.51703527e+00
363      8.52937500e-10   -3.55960431e+00    1.08515954e+01    1.90168603e+00   -2.51614068e+00
364      8.52963542e-10   -3.54303901e+00    1.08476962e+01    1.89679888e+00   -2.51591993e+00
365      8.53015625e-10   -3.50966506e+00    1.08399016e+01    1.88703353e+00   -2.51548045e+00
366      8.53119792e-10   -3.44318036e+00    1.08234411e+01    1.86666293e+00   -2.51461413e+00
367      8.53145833e-10   -3.42679787e+00    1.08190105e+01    1.86126294e+00   -2.51440084e+00
368      8.53197917e-10   -3.39380388e+00    1.08101428e+01    1.85046207e+00   -2.51397659e+00
369      8.53302083e-10   -3.32816064e+00    1.07914789e+01    1.82796649e+00   -2.51314241e+00
370      8.53328125e-10   -3.31200716e+00    1.07864848e+01    1.82202336e+00   -2.51293759e+00
371      8.53380208e-10   -3.27948169e+00    1.07764835e+01    1.81013039e+00   -2.51253057e+00
372      8.53484375e-10   -3.21483412e+00    1.07555193e+01    1.78542083e+00   -2.51173265e+00
373      8.53510417e-10   -3.19894249e+00    1.07499434e+01    1.77891834e+00   -2.51153735e+00
374      8.53562500e-10   -3.16694750e+00    1.07387761e+01    1.76590481e+00   -2.51114967e+00
375      8.53666667e-10   -3.10339760e+00    1.07154702e+01    1.73894797e+00   -2.51039225e+00
376      8.53692708e-10   -3.08778792e+00    1.07093078e+01    1.73188362e+00   -2.51020753e+00
377      8.53744792e-10   -3.05636020e+00    1.06969692e+01    1.71774831e+00   -2.50984131e+00
378      8.53848958e-10   -2.99396159e+00    1.06713330e+01    1.68856388e+00   -2.50912866e+00
379      8.53875000e-10   -2.97864244e+00    1.06645926e+01    1.68094797e+00   -2.50895559e+00
380      8.53927083e-10   -2.94779613e+00    1.06511026e+01    1.66571490e+00   -2.50861296e+00
381      8.54031250e-10   -2.88655995e+00    1.06231959e+01    1.63437068e+00   -2.50794926e+00
382      8.54057292e-10   -2.87153003e+00    1.06158972e+01    1.62622490e+00   -2.50778887e+00
383      8.54109375e-10   -2.84126007e+00    1.06012982e+01    1.60994042e+00   -2.50747189e+00
384      8.54213542e-10   -2.78116235e+00    1.05712229e+01    1.57654587e+00   -2.50686120e+00
385      8.54239583e-10   -2.76641243e+00    1.05633952e+01    1.56790155e+00   -2.50671449e+00
386      8.54291667e-10   -2.73669848e+00    1.05477486e+01    1.55063072e+00   -2.50642513e+00
387      8.54395833e-10   -2.67768830e+00    1.05156409e+01    1.51532936e+00   -2.50587128e+00
388      8.54421875e-10   -2.66320333e+00    1.05073216e+01    1.50622548e+00   -2.50573916e+00
389      8.54473958e-10   -2.63401399e+00    1.04907037e+01    1.48804807e+00   -2.50547926e+00
390      8.54578125e-10   -2.57602180e+00    1.04567264e+01    1.45100933e+00   -2.50498581e+00
391      8.54604167e-10   -2.56178295e+00    1.04479584e+01    1.44149047e+00   -2.50486915e+00
392      8.54656250e-10   -2.53307984e+00    1.04304564e+01    1.42249686e+00   -2.50464040e+00
393      8.54760417e-10   -2.47602550e+00    1.03947908e+01    1.38390792e+00   -2.50421058e+00
394      8.54786458e-10   -2.46201207e+00    1.03856208e+01    1.37402223e+00   -2.50411016e+00
395      8.54838542e-10   -2.43375360e+00    1.03673289e+01    1.35430942e+00   -2.50391408e+00
396      8.54942708e-10   -2.37755344e+00    1.03301669e+01    1.31436747e+00   -2.50355080e+00
397      8.54968750e-10   -2.36374457e+00    1.03206435e+01    1.30416484e+00   -2.50346730e+00
398      8.55020833e-10   -2.33588923e+00    1.03016594e+01    1.28383279e+00   -2.50330524e+00
399      8.55125000e-10   -2.28046206e+00    1.02631966e+01    1.24273816e+00   -2.50301104e+00
400      8.55151042e-10   -2.26683806e+00    1.02533688e+01    1.23226859e+00   -2.50294506e+00
401      8.55203125e-10   -2.23934698e+00    1.02337901e+01    1.21141709e+00   -2.50281820e+00
402      8.55307292e-10   -2.18461879e+00    1.01942203e+01    1.16936739e+00   -2.50259528e+00
403      8.55333333e-10   -2.17116216e+00    1.01841361e+01    1.15867965e+00   -2.50254732e+00
404      8.55385417e-10   -2.14400114e+00    1.01640580e+01    1.13740570e+00   -2.50245665e+00
405      8.55489583e-10   -2.08990844e+00    1.01235685e+01    1.09459116e+00   -2.50230684e+00
406      8.55515625e-10   -2.07660459e+00    1.01132735e+01    1.08373177e+00   -2.50227734e+00
407      8.55567708e-10   -2.04974538e+00    1.00927870e+01    1.06212759e+00   -2.50222368e+00
408      8.55671875e-10   -1.99623727e+00    1.00515546e+01    1.01872761e+00   -2.50214850e+00
409      8.55697917e-10   -1.98307493e+00    1.00410919e+01    1.00774007e+00   -2.50213780e+00
410      8.55750000e-10   -1.95649593e+00    1.00202819e+01    9.85891718e-01   -2.50212182e+00
411      8.55854167e-10   -1.90353515e+00    9.97847092e+00    9.42072462e-01   -2.50212247e+00
412      8.55880208e-10   -1.89050647e+00    9.96788014e+00    9.30996789e-01   -2.50213084e+00
413      8.55932292e-10   -1.86419299e+00    9.94682493e+00    9.08983263e-01   -2.50215305e+00
414      8.56036458e-10   -1.81175599e+00    9.90458581e+00    8.64896347e-01   -2.50223044e+00
415      8.56062500e-10   -1.79885652e+00    9.89390297e+00    8.53768836e-01   -2.50225807e+00
416      8.56114583e-10   -1.77280059e+00    9.87267360e+00    8.31661635e-01   -2.50231885e+00
417      8.56218750e-10   -1.72087689e+00    9.83014209e+00    7.87443562e-01   -2.50247364e+00
418      8.56244792e-10   -1.70810535e+00    9.81939957e+00    7.76296717e-01   -2.50252067e+00
419      8.56296875e-10   -1.68230524e+00    9.79805974e+00    7.54159779e-01   -2.50262029e+00
420      8.56401042e-10   -1.63089634e+00    9.75535711e+00    7.09932054e-01   -2.50285288e+00
421      8.56427083e-10   -1.61825429e+00    9.74458369e+00    6.98794677e-01   -2.50291940e+00
422      8.56479167e-10   -1.59271389e+00    9.72318999e+00    6.76684580e-01   -2.50305800e+00
423      8.56583333e-10   -1.54183182e+00    9.68042350e+00    6.32554295e-01   -2.50336862e+00
424      8.56609375e-10   -1.52932329e+00    9.66964455e+00    6.21451675e-01   -2.50345465e+00
425      8.56661458e-10   -1.50405130e+00    9.64824677e+00    5.99418030e-01   -2.50363228e+00
426      8.56765625e-10   -1.45371702e+00    9.60551054e+00    5.55478780e-01   -2.50402095e+00
427      8.56791667e-10   -1.44134810e+00    9.59474826e+00    5.44432939e-01   -2.50412648e+00
428      8.56843750e-10   -1.41635719e+00    9.57338994e+00    5.22518916e-01   -2.50434311e+00
429      8.56947917e-10   -1.36659894e+00    9.53076602e+00    4.78851897e-01   -2.50480970e+00
430      8.56973958e-10   -1.35437735e+00    9.52003970e+00    4.67881888e-01   -2.50493469e+00
431      8.57026042e-10   -1.32968339e+00    9.49875865e+00    4.46124797e-01   -2.50519021e+00
432      8.57130208e-10   -1.28053504e+00    9.45631816e+00    4.02800007e-01   -2.50573444e+00
433      8.57156250e-10   -1.26846975e+00    9.44564449e+00    3.91922213e-01   -2.50587880e+00
434      8.57208333e-10   -1.24409096e+00    9.42447340e+00    3.70354110e-01   -2.50617304e+00
435      8.57312500e-10   -1.19559052e+00    9.38227772e+00    3.27431561e-01   -2.50679453e+00
436      8.57338542e-10   -1.18369139e+00    9.37167108e+00    3.16659996e-01   -2.50695816e+00
437      8.57390625e-10   -1.15964766e+00    9.35063810e+00    2.95308282e-01   -2.50729089e+00
438      8.57494792e-10   -1.11183587e+00    9.30873997e+00    2.52839168e-01   -2.50798913e+00
439      8.57520833e-10   -1.10011329e+00    9.29821270e+00    2.42185760e-01   -2.50817189e+00
440      8.57572917e-10   -1.07642553e+00    9.27734197e+00    2.21073749e-01   -2.50854283e+00
441      8.57677083e-10   -1.02934464e+00    9.23578661e+00    1.79101539e-01   -2.50931725e+00
442      8.57703125e-10   -1.01780926e+00    9.22534927e+00    1.68576400e-01   -2.50951898e+00
443      8.57755208e-10   -9.94498802e-01    9.20466145e+00    1.47723835e-01   -2.50992783e+00
444      8.57859375e-10   -9.48191531e-01    9.16348748e+00    1.06285277e-01   -2.51077775e+00
445      8.57885417e-10   -9.36854021e-01    9.15314909e+00    9.58969366e-02   -2.51099829e+00
446      8.57937500e-10   -9.13942156e-01    9.13266179e+00    7.53204654e-02   -2.51144469e+00
447      8.58041667e-10   -8.68450749e-01    9.09190215e+00    3.44464795e-02   -2.51236940e+00
448      8.58067708e-10   -8.57321573e-01    9.08167037e+00    2.42021000e-02   -2.51260854e+00
449      8.58119792e-10   -8.34829144e-01    9.06139861e+00    3.91568999e-03   -2.51309212e+00
450      8.58223958e-10   -7.90194648e-01    9.02108128e+00   -3.63678349e-02   -2.51409083e+00
451      8.58250000e-10   -7.79283898e-01    9.01096264e+00   -4.64622713e-02   -2.51434839e+00
452      8.58302083e-10   -7.57230960e-01    8.99091914e+00   -6.64469631e-02   -2.51486873e+00
453      8.58406250e-10   -7.13492601e-01    8.95106787e+00   -1.06118477e-01   -2.51594062e+00
454      8.58432292e-10   -7.02809858e-01    8.94106790e+00   -1.16058004e-01   -2.51621638e+00
455      8.58484375e-10   -6.81215407e-01    8.92126345e+00   -1.35731310e-01   -2.51677306e+00
456      8.58588542e-10   -6.38410105e-01    8.88189833e+00   -1.74772994e-01   -2.51791725e+00
457      8.58614583e-10   -6.27964330e-01    8.87202168e+00   -1.84553520e-01   -2.51821099e+00
458      8.58666667e-10   -6.06846094e-01    8.85246539e+00   -2.03907485e-01   -2.51880358e+00
459      8.58770833e-10   -5.65008083e-01    8.81360334e+00   -2.42304729e-01   -2.52001917e+00
460      8.58796875e-10   -5.54807529e-01    8.80385395e+00   -2.51922911e-01   -2.52033066e+00
461      8.58848958e-10   -5.34181805e-01    8.78455348e+00   -2.70951047e-01   -2.52095868e+00
462      8.58953125e-10   -4.93342348e-01    8.74620874e+00   -3.08691995e-01   -2.52224474e+00
463      8.58979167e-10   -4.83394503e-01    8.73658990e+00   -3.18145137e-01   -2.52257375e+00
464      8.59031250e-10   -4.63276039e-01    8.71755168e+00   -3.36842217e-01   -2.52323674e+00
465      8.59135417e-10   -4.23463224e-01    8.67973615e+00   -3.73917371e-01   -2.52459232e+00
466      8.59161458e-10   -4.13774764e-01    8.67025061e+00   -3.83203327e-01   -2.52493861e+00
467      8.59213542e-10   -3.94176677e-01    8.65148000e+00   -4.01565203e-01   -2.52563607e+00
