Index       TIME              V(IN)            V(BASE)           V(COLL)           V(OUT)           V(OUT_50)          I(V_DD)     
1357     4.51869804e-09   -9.34039695e-03    8.35905576e-01    1.17515689e+00    1.75627980e+00   -6.15272982e-03   -3.71860100e-03
1358     4.52203137e-09   -2.11870376e-02    8.27798582e-01    1.21020885e+00    1.77641292e+00    1.37278812e-02   -3.61793542e-03
1359     4.52536470e-09   -2.49409500e-02    8.26293835e-01    1.23593222e+00    1.79214247e+00    2.80643646e-02   -3.53928763e-03
1360     4.52869804e-09   -1.91682672e-02    8.32018477e-01    1.24346396e+00    1.79850055e+00    3.24067395e-02   -3.50749724e-03
1361     4.53203137e-09   -6.07395788e-03    8.42748032e-01    1.22908654e+00    1.79314561e+00    2.51337828e-02   -3.53427193e-03
1362     4.53536470e-09    9.34039695e-03    8.54305985e-01    1.19679641e+00    1.77706143e+00    7.94691416e-03   -3.61469283e-03
1363     4.53869804e-09    2.11870376e-02    8.62279567e-01    1.15912231e+00    1.75572007e+00   -1.32187207e-02   -3.72139964e-03
1364     4.54203137e-09    2.49409500e-02    8.63696602e-01    1.13188995e+00    1.73797182e+00   -2.95416262e-02   -3.81014089e-03
1365     4.54536470e-09    1.91682672e-02    8.58050599e-01    1.12603647e+00    1.73157472e+00   -3.38264627e-02   -3.84212642e-03
1366     4.54869804e-09    6.07395788e-03    8.47457965e-01    1.14297527e+00    1.73891601e+00   -2.45396358e-02   -3.80541997e-03
1367     4.55203137e-09   -9.34039695e-03    8.35905578e-01    1.17515690e+00    1.75627984e+00   -6.15272679e-03   -3.71860082e-03
1368     4.55536470e-09   -2.11870376e-02    8.27798585e-01    1.21020887e+00    1.77641295e+00    1.37278837e-02   -3.61793524e-03
1369     4.55869804e-09   -2.49409500e-02    8.26293838e-01    1.23593224e+00    1.79214251e+00    2.80643668e-02   -3.53928745e-03
1370     4.56203137e-09   -1.91682672e-02    8.32018480e-01    1.24346398e+00    1.79850059e+00    3.24067416e-02   -3.50749705e-03
1371     4.56536470e-09   -6.07395788e-03    8.42748034e-01    1.22908656e+00    1.79314565e+00    2.51337854e-02   -3.53427175e-03
1372     4.56869804e-09    9.34039695e-03    8.54305988e-01    1.19679643e+00    1.77706147e+00    7.94691723e-03   -3.61469264e-03
1373     4.57203137e-09    2.11870376e-02    8.62279570e-01    1.15912233e+00    1.75572011e+00   -1.32187171e-02   -3.72139944e-03
1374     4.57536470e-09    2.49409500e-02    8.63696604e-01    1.13188997e+00    1.73797186e+00   -2.95416226e-02   -3.81014069e-03
1375     4.57869804e-09    1.91682672e-02    8.58050602e-01    1.12603649e+00    1.73157476e+00   -3.38264591e-02   -3.84212622e-03
1376     4.58203137e-09    6.07395788e-03    8.47457967e-01    1.14297529e+00    1.73891605e+00   -2.45396326e-02   -3.80541977e-03
1377     4.58536470e-09   -9.34039695e-03    8.35905581e-01    1.17515692e+00    1.75627988e+00   -6.15272398e-03   -3.71860062e-03
1378     4.58869804e-09   -2.11870376e-02    8.27798587e-01    1.21020889e+00    1.77641299e+00    1.37278859e-02   -3.61793505e-03
1379     4.59203137e-09   -2.49409500e-02    8.26293841e-01    1.23593226e+00    1.79214255e+00    2.80643688e-02   -3.53928726e-03
1380     4.59536470e-09   -1.91682672e-02    8.32018482e-01    1.24346400e+00    1.79850063e+00    3.24067435e-02   -3.50749686e-03
1381     4.59869804e-09   -6.07395788e-03    8.42748037e-01    1.22908658e+00    1.79314569e+00    2.51337878e-02   -3.53427155e-03
1382     4.60203137e-09    9.34039695e-03    8.54305990e-01    1.19679645e+00    1.77706151e+00    7.94692010e-03   -3.61469244e-03
1383     4.60536470e-09    2.11870376e-02    8.62279572e-01    1.15912235e+00    1.75572015e+00   -1.32187137e-02   -3.72139924e-03
1384     4.60869804e-09    2.49409500e-02    8.63696607e-01    1.13188999e+00    1.73797190e+00   -2.95416192e-02   -3.81014049e-03
1385     4.61203137e-09    1.91682672e-02    8.58050604e-01    1.12603650e+00    1.73157480e+00   -3.38264557e-02   -3.84212602e-03
1386     4.61536470e-09    6.07395788e-03    8.47457970e-01    1.14297530e+00    1.73891609e+00   -2.45396296e-02   -3.80541957e-03
1387     4.61869804e-09   -9.34039695e-03    8.35905583e-01    1.17515694e+00    1.75627992e+00   -6.15272138e-03   -3.71860042e-03
1388     4.62203137e-09   -2.11870376e-02    8.27798590e-01    1.21020891e+00    1.77641303e+00    1.37278879e-02   -3.61793485e-03
1389     4.62536470e-09   -2.49409500e-02    8.26293843e-01    1.23593228e+00    1.79214259e+00    2.80643705e-02   -3.53928706e-03
1390     4.62869804e-09   -1.91682672e-02    8.32018485e-01    1.24346402e+00    1.79850067e+00    3.24067451e-02   -3.50749666e-03
1391     4.63203137e-09   -6.07395788e-03    8.42748039e-01    1.22908660e+00    1.79314573e+00    2.51337899e-02   -3.53427135e-03
1392     4.63536470e-09    9.34039695e-03    8.54305993e-01    1.19679647e+00    1.77706155e+00    7.94692277e-03   -3.61469224e-03
1393     4.63869804e-09    2.11870376e-02    8.62279575e-01    1.15912237e+00    1.75572019e+00   -1.32187105e-02   -3.72139903e-03
1394     4.64203137e-09    2.49409500e-02    8.63696609e-01    1.13189000e+00    1.73797194e+00   -2.95416159e-02   -3.81014028e-03
1395     4.64536470e-09    1.91682672e-02    8.58050606e-01    1.12603652e+00    1.73157484e+00   -3.38264524e-02   -3.84212581e-03
1396     4.64869804e-09    6.07395788e-03    8.47457972e-01    1.14297532e+00    1.73891613e+00   -2.45396268e-02   -3.80541936e-03
1397     4.65203137e-09   -9.34039695e-03    8.35905585e-01    1.17515695e+00    1.75627996e+00   -6.15271899e-03   -3.71860021e-03
1398     4.65536470e-09   -2.11870376e-02    8.27798592e-01    1.21020892e+00    1.77641307e+00    1.37278897e-02   -3.61793464e-03
1399     4.65869804e-09   -2.49409500e-02    8.26293845e-01    1.23593229e+00    1.79214263e+00    2.80643720e-02   -3.53928685e-03
1400     4.66203137e-09   -1.91682672e-02    8.32018487e-01    1.24346403e+00    1.79850071e+00    3.24067466e-02   -3.50749646e-03
1401     4.66536470e-09   -6.07395788e-03    8.42748042e-01    1.22908662e+00    1.79314577e+00    2.51337919e-02   -3.53427114e-03
1402     4.66869804e-09    9.34039695e-03    8.54305995e-01    1.19679648e+00    1.77706160e+00    7.94692525e-03   -3.61469202e-03
1403     4.67203137e-09    2.11870376e-02    8.62279577e-01    1.15912238e+00    1.75572024e+00   -1.32187075e-02   -3.72139882e-03
1404     4.67536470e-09    2.49409500e-02    8.63696611e-01    1.13189002e+00    1.73797199e+00   -2.95416128e-02   -3.81014006e-03
1405     4.67869804e-09    1.91682672e-02    8.58050608e-01    1.12603654e+00    1.73157488e+00   -3.38264494e-02   -3.84212559e-03
1406     4.68203137e-09    6.07395788e-03    8.47457974e-01    1.14297534e+00    1.73891617e+00   -2.45396241e-02   -3.80541914e-03
1407     4.68536470e-09   -9.34039696e-03    8.35905587e-01    1.17515697e+00    1.75628000e+00   -6.15271678e-03   -3.71860000e-03
1408     4.68869804e-09   -2.11870376e-02    8.27798594e-01    1.21020894e+00    1.77641311e+00    1.37278913e-02   -3.61793443e-03
1409     4.69203137e-09   -2.49409500e-02    8.26293848e-01    1.23593231e+00    1.79214267e+00    2.80643733e-02   -3.53928664e-03
1410     4.69536470e-09   -1.91682672e-02    8.32018489e-01    1.24346405e+00    1.79850075e+00    3.24067479e-02   -3.50749625e-03
1411     4.69869804e-09   -6.07395788e-03    8.42748044e-01    1.22908663e+00    1.79314581e+00    2.51337937e-02   -3.53427093e-03
1412     4.70203137e-09    9.34039696e-03    8.54305997e-01    1.19679650e+00    1.77706164e+00    7.94692756e-03   -3.61469180e-03
1413     4.70536470e-09    2.11870376e-02    8.62279579e-01    1.15912240e+00    1.75572028e+00   -1.32187046e-02   -3.72139859e-03
1414     4.70869804e-09    2.49409500e-02    8.63696614e-01    1.13189004e+00    1.73797203e+00   -2.95416099e-02   -3.81013984e-03
1415     4.71203137e-09    1.91682672e-02    8.58050611e-01    1.12603655e+00    1.73157493e+00   -3.38264465e-02   -3.84212537e-03
1416     4.71536470e-09    6.07395788e-03    8.47457976e-01    1.14297535e+00    1.73891622e+00   -2.45396217e-02   -3.80541892e-03
1417     4.71869804e-09   -9.34039696e-03    8.35905590e-01    1.17515699e+00    1.75628005e+00   -6.15271475e-03   -3.71859977e-03
1418     4.72203137e-09   -2.11870376e-02    8.27798596e-01    1.21020896e+00    1.77641316e+00    1.37278927e-02   -3.61793421e-03
1419     4.72536470e-09   -2.49409500e-02    8.26293850e-01    1.23593233e+00    1.79214272e+00    2.80643745e-02   -3.53928642e-03
1420     4.72869804e-09   -1.91682672e-02    8.32018491e-01    1.24346407e+00    1.79850079e+00    3.24067490e-02   -3.50749603e-03
1421     4.73203137e-09   -6.07395788e-03    8.42748046e-01    1.22908665e+00    1.79314586e+00    2.51337953e-02   -3.53427071e-03
1422     4.73536470e-09    9.34039696e-03    8.54305999e-01    1.19679652e+00    1.77706168e+00    7.94692970e-03   -3.61469158e-03
1423     4.73869804e-09    2.11870376e-02    8.62279581e-01    1.15912242e+00    1.75572033e+00   -1.32187020e-02   -3.72139837e-03
1424     4.74203137e-09    2.49409500e-02    8.63696616e-01    1.13189005e+00    1.73797208e+00   -2.95416072e-02   -3.81013961e-03
1425     4.74536470e-09    1.91682672e-02    8.58050613e-01    1.12603657e+00    1.73157497e+00   -3.38264438e-02   -3.84212514e-03
1426     4.74869804e-09    6.07395788e-03    8.47457978e-01    1.14297537e+00    1.73891626e+00   -2.45396194e-02   -3.80541869e-03
1427     4.75203137e-09   -9.34039696e-03    8.35905592e-01    1.17515700e+00    1.75628009e+00   -6.15271287e-03   -3.71859955e-03
1428     4.75536470e-09   -2.11870376e-02    8.27798598e-01    1.21020897e+00    1.77641320e+00    1.37278939e-02   -3.61793398e-03
1429     4.75869804e-09   -2.49409500e-02    8.26293852e-01    1.23593234e+00    1.79214276e+00    2.80643754e-02   -3.53928620e-03
1430     4.76203137e-09   -1.91682672e-02    8.32018493e-01    1.24346409e+00    1.79850084e+00    3.24067499e-02   -3.50749580e-03
1431     4.76536470e-09   -6.07395788e-03    8.42748048e-01    1.22908667e+00    1.79314590e+00    2.51337967e-02   -3.53427048e-03
1432     4.76869804e-09    9.34039696e-03    8.54306001e-01    1.19679654e+00    1.77706173e+00    7.94693170e-03   -3.61469135e-03
1433     4.77203137e-09    2.11870376e-02    8.62279583e-01    1.15912244e+00    1.75572037e+00   -1.32186994e-02   -3.72139813e-03
1434     4.77536470e-09    2.49409500e-02    8.63696618e-01    1.13189007e+00    1.73797212e+00   -2.95416045e-02   -3.81013938e-03
1435     4.77869804e-09    1.91682672e-02    8.58050615e-01    1.12603658e+00    1.73157502e+00   -3.38264412e-02   -3.84212490e-03
1436     4.78203137e-09    6.07395788e-03    8.47457980e-01    1.14297539e+00    1.73891631e+00   -2.45396172e-02   -3.80541846e-03
1437     4.78536470e-09   -9.34039696e-03    8.35905594e-01    1.17515702e+00    1.75628014e+00   -6.15271116e-03   -3.71859931e-03
1438     4.78869804e-09   -2.11870376e-02    8.27798600e-01    1.21020899e+00    1.77641325e+00    1.37278950e-02   -3.61793375e-03
1439     4.79203137e-09   -2.49409500e-02    8.26293854e-01    1.23593236e+00    1.79214281e+00    2.80643762e-02   -3.53928597e-03
1440     4.79536470e-09   -1.91682672e-02    8.32018495e-01    1.24346410e+00    1.79850089e+00    3.24067507e-02   -3.50749557e-03
1441     4.79869804e-09   -6.07395788e-03    8.42748050e-01    1.22908669e+00    1.79314595e+00    2.51337980e-02   -3.53427025e-03
1442     4.80203137e-09    9.34039696e-03    8.54306003e-01    1.19679656e+00    1.77706178e+00    7.94693355e-03   -3.61469111e-03
1443     4.80536470e-09    2.11870376e-02    8.62279585e-01    1.15912245e+00    1.75572042e+00   -1.32186970e-02   -3.72139789e-03
1444     4.80869804e-09    2.49409500e-02    8.63696620e-01    1.13189009e+00    1.73797217e+00   -2.95416021e-02   -3.81013914e-03
1445     4.81203137e-09    1.91682672e-02    8.58050616e-01    1.12603660e+00    1.73157507e+00   -3.38264388e-02   -3.84212466e-03
1446     4.81536470e-09    6.07395788e-03    8.47457982e-01    1.14297540e+00    1.73891636e+00   -2.45396152e-02   -3.80541822e-03
1447     4.81869804e-09   -9.34039696e-03    8.35905595e-01    1.17515703e+00    1.75628018e+00   -6.15270958e-03   -3.71859908e-03
1448     4.82203137e-09   -2.11870376e-02    8.27798602e-01    1.21020900e+00    1.77641330e+00    1.37278960e-02   -3.61793352e-03
1449     4.82536470e-09   -2.49409500e-02    8.26293856e-01    1.23593238e+00    1.79214285e+00    2.80643769e-02   -3.53928573e-03
1450     4.82869804e-09   -1.91682672e-02    8.32018497e-01    1.24346412e+00    1.79850093e+00    3.24067513e-02   -3.50749534e-03
1451     4.83203137e-09   -6.07395788e-03    8.42748052e-01    1.22908671e+00    1.79314600e+00    2.51337992e-02   -3.53427001e-03
1452     4.83536470e-09    9.34039696e-03    8.54306005e-01    1.19679657e+00    1.77706183e+00    7.94693527e-03   -3.61469087e-03
1453     4.83869804e-09    2.11870376e-02    8.62279587e-01    1.15912247e+00    1.75572047e+00   -1.32186947e-02   -3.72139765e-03
1454     4.84203137e-09    2.49409500e-02    8.63696621e-01    1.13189010e+00    1.73797222e+00   -2.95415997e-02   -3.81013889e-03
1455     4.84536470e-09    1.91682672e-02    8.58050618e-01    1.12603662e+00    1.73157512e+00   -3.38264365e-02   -3.84212441e-03
1456     4.84869804e-09    6.07395788e-03    8.47457984e-01    1.14297542e+00    1.73891641e+00   -2.45396133e-02   -3.80541797e-03
1457     4.85203137e-09   -9.34039696e-03    8.35905597e-01    1.17515705e+00    1.75628023e+00   -6.15270814e-03   -3.71859883e-03
1458     4.85536470e-09   -2.11870376e-02    8.27798604e-01    1.21020902e+00    1.77641334e+00    1.37278968e-02   -3.61793328e-03
1459     4.85869804e-09   -2.49409500e-02    8.26293857e-01    1.23593239e+00    1.79214290e+00    2.80643774e-02   -3.53928550e-03
1460     4.86203137e-09   -1.91682672e-02    8.32018499e-01    1.24346414e+00    1.79850098e+00    3.24067518e-02   -3.50749510e-03
1461     4.86536470e-09   -6.07395788e-03    8.42748054e-01    1.22908672e+00    1.79314605e+00    2.51338002e-02   -3.53426977e-03
1462     4.86869804e-09    9.34039696e-03    8.54306007e-01    1.19679659e+00    1.77706187e+00    7.94693686e-03   -3.61469063e-03
1463     4.87203137e-09    2.11870376e-02    8.62279589e-01    1.15912249e+00    1.75572052e+00   -1.32186926e-02   -3.72139740e-03
1464     4.87536470e-09    2.49409500e-02    8.63696623e-01    1.13189012e+00    1.73797227e+00   -2.95415975e-02   -3.81013864e-03
1465     4.87869804e-09    1.91682672e-02    8.58050620e-01    1.12603663e+00    1.73157517e+00   -3.38264343e-02   -3.84212416e-03
1466     4.88203137e-09    6.07395788e-03    8.47457985e-01    1.14297543e+00    1.73891646e+00   -2.45396116e-02   -3.80541772e-03
1467     4.88536470e-09   -9.34039696e-03    8.35905599e-01    1.17515706e+00    1.75628028e+00   -6.15270682e-03   -3.71859859e-03
1468     4.88869804e-09   -2.11870376e-02    8.27798606e-01    1.21020904e+00    1.77641339e+00    1.37278974e-02   -3.61793303e-03
1469     4.89203137e-09   -2.49409500e-02    8.26293859e-01    1.23593241e+00    1.79214295e+00    2.80643778e-02   -3.53928525e-03
1470     4.89536470e-09   -1.91682672e-02    8.32018501e-01    1.24346416e+00    1.79850103e+00    3.24067521e-02   -3.50749486e-03
1471     4.89869804e-09   -6.07395787e-03    8.42748056e-01    1.22908674e+00    1.79314610e+00    2.51338011e-02   -3.53426952e-03
1472     4.90203137e-09    9.34039696e-03    8.54306009e-01    1.19679661e+00    1.77706192e+00    7.94693834e-03   -3.61469038e-03
1473     4.90536470e-09    2.11870376e-02    8.62279591e-01    1.15912250e+00    1.75572057e+00   -1.32186905e-02   -3.72139715e-03
1474     4.90869804e-09    2.49409500e-02    8.63696625e-01    1.13189014e+00    1.73797232e+00   -2.95415953e-02   -3.81013839e-03
1475     4.91203137e-09    1.91682672e-02    8.58050622e-01    1.12603665e+00    1.73157522e+00   -3.38264322e-02   -3.84212391e-03
1476     4.91536470e-09    6.07395787e-03    8.47457987e-01    1.14297545e+00    1.73891651e+00   -2.45396099e-02   -3.80541747e-03
1477     4.91869804e-09   -9.34039696e-03    8.35905601e-01    1.17515708e+00    1.75628033e+00   -6.15270562e-03   -3.71859834e-03
1478     4.92203137e-09   -2.11870376e-02    8.27798607e-01    1.21020905e+00    1.77641344e+00    1.37278980e-02   -3.61793279e-03
1479     4.92536470e-09   -2.49409500e-02    8.26293861e-01    1.23593243e+00    1.79214300e+00    2.80643781e-02   -3.53928501e-03
1480     4.92869804e-09   -1.91682672e-02    8.32018503e-01    1.24346417e+00    1.79850108e+00    3.24067524e-02   -3.50749461e-03
1481     4.93203137e-09   -6.07395787e-03    8.42748058e-01    1.22908676e+00    1.79314615e+00    2.51338019e-02   -3.53426927e-03
1482     4.93536470e-09    9.34039696e-03    8.54306011e-01    1.19679663e+00    1.77706197e+00    7.94693971e-03   -3.61469013e-03
1483     4.93869804e-09    2.11870376e-02    8.62279592e-01    1.15912252e+00    1.75572062e+00   -1.32186886e-02   -3.72139689e-03
1484     4.94203137e-09    2.49409500e-02    8.63696627e-01    1.13189015e+00    1.73797237e+00   -2.95415933e-02   -3.81013813e-03
1485     4.94536470e-09    1.91682672e-02    8.58050623e-01    1.12603666e+00    1.73157527e+00   -3.38264302e-02   -3.84212365e-03
1486     4.94869804e-09    6.07395787e-03    8.47457989e-01    1.14297546e+00    1.73891656e+00   -2.45396084e-02   -3.80541722e-03
1487     4.95203137e-09   -9.34039696e-03    8.35905602e-01    1.17515709e+00    1.75628038e+00   -6.15270452e-03   -3.71859808e-03
1488     4.95536470e-09   -2.11870376e-02    8.27798609e-01    1.21020907e+00    1.77641349e+00    1.37278985e-02   -3.61793254e-03
1489     4.95869804e-09   -2.49409500e-02    8.26293862e-01    1.23593244e+00    1.79214305e+00    2.80643783e-02   -3.53928476e-03
1490     4.96203137e-09   -1.91682672e-02    8.32018504e-01    1.24346419e+00    1.79850113e+00    3.24067525e-02   -3.50749436e-03
1491     4.96536470e-09   -6.07395787e-03    8.42748059e-01    1.22908678e+00    1.79314620e+00    2.51338026e-02   -3.53426902e-03
1492     4.96869804e-09    9.34039696e-03    8.54306012e-01    1.19679664e+00    1.77706203e+00    7.94694098e-03   -3.61468987e-03
